customer_id,age,occupation_type,employment_tenure_months,city_tier,declared_annual_income,existing_loan_count,existing_loan_types,residence_type,relationship_tenure_years,bureau_score_proxy
CUST002834,27,self_employed,70,tier3,316000.0,0,,rented,2.4,538
CUST002835,38,self_employed,83,metro,691000.0,0,,rented,5.2,662
CUST002836,34,salaried,99,metro,705000.0,0,,rented,0.6,677
CUST002837,39,salaried,174,tier2,528000.0,0,,rented,1.9,651
CUST002838,36,salaried,126,tier3,682000.0,1,personal,rented,0.7,836
CUST002839,44,business_owner,209,tier3,445000.0,1,auto,owned,1.1,595
CUST002840,35,salaried,88,metro,1132000.0,2,mortgage|personal,rented,5.0,637
CUST002841,33,salaried,115,tier2,1654000.0,3,home|personal|auto,rented,1.7,632
CUST002842,43,self_employed,135,tier3,217000.0,1,mortgage,owned,5.8,706
CUST002843,39,self_employed,177,tier3,374000.0,0,,owned,6.4,722
CUST002844,40,salaried,109,tier2,552000.0,2,home|mortgage,owned,3.5,553
CUST002845,29,self_employed,77,tier2,828000.0,0,,rented,6.5,760
CUST002846,26,salaried,47,tier2,841000.0,1,home,rented,0.7,598
CUST002847,30,self_employed,69,metro,1251000.0,0,,owned,0.3,731
CUST002848,30,salaried,43,metro,811000.0,0,,rented,7.2,751
CUST002849,41,salaried,55,metro,801000.0,0,,rented,2.5,690
CUST002850,42,self_employed,184,metro,933000.0,0,,owned,1.8,575
CUST002851,33,salaried,87,metro,927000.0,1,personal,rented,9.2,652
CUST002852,46,salaried,111,tier3,399000.0,1,home,owned,1.0,723
CUST002853,45,salaried,221,tier3,511000.0,1,home,owned,0.7,727
CUST002854,36,self_employed,183,metro,302000.0,1,home,rented,0.0,743
CUST002855,28,business_owner,77,metro,741000.0,1,auto,owned,1.3,693
CUST002856,47,self_employed,196,tier2,633000.0,1,home,owned,0.6,685
CUST002857,34,business_owner,145,tier2,704000.0,0,,rented,0.4,807
CUST002858,36,business_owner,142,metro,584000.0,1,home,owned,0.6,625
CUST002859,32,salaried,35,tier3,1364000.0,0,,owned,4.1,633
CUST002860,27,salaried,60,metro,658000.0,1,auto,owned,1.8,579
CUST002861,23,business_owner,16,metro,465000.0,1,personal,rented,2.3,899
CUST002862,40,business_owner,224,tier2,297000.0,0,,owned,3.0,698
CUST002863,28,business_owner,69,tier2,340000.0,0,,rented,3.1,746
CUST002864,59,self_employed,360,metro,677000.0,0,,rented,6.1,720
CUST002865,26,salaried,24,tier2,557000.0,2,mortgage|personal,rented,1.8,674
CUST002866,24,business_owner,7,tier3,220000.0,1,auto,rented,9.6,900
CUST002867,39,business_owner,86,metro,1828000.0,1,auto,owned,5.5,789
CUST002868,47,self_employed,225,tier2,557000.0,0,,owned,0.5,626
CUST002869,35,business_owner,140,metro,1013000.0,0,,owned,2.9,655
CUST002870,39,salaried,43,tier2,580000.0,1,mortgage,owned,2.0,699
CUST002871,21,business_owner,3,tier2,415000.0,0,,rented,1.3,631
CUST002872,29,salaried,61,metro,758000.0,1,home,rented,7.0,623
CUST002873,26,business_owner,23,metro,940000.0,0,,owned,0.9,543
CUST002874,21,salaried,3,tier3,447000.0,0,,rented,13.4,464
CUST002875,35,salaried,42,metro,958000.0,1,mortgage,rented,5.2,857
CUST002876,21,salaried,3,tier3,344000.0,1,mortgage,rented,8.8,634
CUST002877,24,salaried,21,metro,1134000.0,1,personal,rented,0.4,627
CUST002878,30,salaried,81,tier3,470000.0,1,personal,rented,9.1,611
CUST002879,28,business_owner,41,tier2,298000.0,0,,rented,4.9,742
CUST002880,38,salaried,58,metro,903000.0,1,home,rented,3.4,724
CUST002881,37,business_owner,139,tier2,775000.0,1,home,rented,3.4,722
CUST002882,42,salaried,212,tier3,561000.0,0,,rented,1.1,731
CUST002883,41,salaried,104,tier2,960000.0,0,,rented,2.8,655
CUST002884,44,self_employed,216,tier2,487000.0,2,home|personal,owned,0.1,793
CUST002885,34,self_employed,139,tier2,277000.0,2,mortgage|auto,owned,1.2,663
CUST002886,37,salaried,152,tier2,385000.0,0,,rented,1.5,747
CUST002887,39,self_employed,114,tier2,259000.0,2,auto|home,owned,2.9,516
CUST002888,36,self_employed,57,tier3,145000.0,1,home,owned,0.7,772
CUST002889,31,salaried,33,metro,672000.0,0,,owned,7.0,599
CUST002890,32,business_owner,97,tier2,466000.0,0,,rented,15.0,549
CUST002891,28,self_employed,64,tier2,576000.0,1,auto,rented,1.3,538
CUST002892,38,self_employed,126,tier3,304000.0,0,,owned,15.0,698
CUST002893,34,salaried,37,metro,1050000.0,1,mortgage,owned,0.2,835
CUST002894,29,salaried,23,metro,1008000.0,0,,rented,2.0,662
CUST002895,29,salaried,56,metro,894000.0,0,,owned,2.5,669
CUST002896,25,self_employed,40,tier2,706000.0,0,,rented,3.3,724
CUST002897,42,self_employed,136,tier2,212000.0,0,,owned,0.3,603
CUST002898,35,salaried,104,metro,946000.0,0,,owned,5.8,666
CUST002899,28,self_employed,50,metro,383000.0,0,,rented,1.7,648
CUST002900,41,salaried,186,tier3,287000.0,0,,rented,1.9,857
CUST002901,30,salaried,80,tier2,335000.0,1,auto,rented,2.1,686
CUST002902,23,business_owner,9,tier2,173000.0,0,,rented,1.1,722
CUST002903,43,salaried,169,metro,878000.0,1,auto,rented,1.3,590
CUST002904,30,salaried,81,metro,737000.0,0,,owned,3.0,577
CUST002905,31,salaried,96,metro,745000.0,1,home,owned,1.1,714
CUST002906,35,salaried,98,metro,853000.0,1,home,owned,0.9,702
CUST002907,44,self_employed,106,tier2,1001000.0,3,auto|home|mortgage,owned,3.1,772
CUST002908,35,business_owner,112,metro,400000.0,1,personal,owned,9.4,600
CUST002909,25,salaried,30,metro,473000.0,0,,owned,7.1,646
CUST002910,39,salaried,81,metro,642000.0,1,home,rented,5.1,539
CUST002911,31,salaried,99,metro,822000.0,0,,owned,0.7,610
CUST002912,50,salaried,121,metro,1094000.0,1,personal,owned,3.4,549
CUST002913,34,salaried,123,metro,1039000.0,1,mortgage,owned,0.8,654
CUST002914,21,salaried,3,metro,1398000.0,1,personal,rented,1.3,722
CUST002915,37,business_owner,39,tier2,214000.0,1,mortgage,owned,0.5,577
CUST002916,50,salaried,192,tier3,365000.0,1,home,rented,4.9,576
CUST002917,47,salaried,189,tier2,1366000.0,0,,owned,7.4,639
CUST002918,49,salaried,257,metro,231000.0,1,auto,owned,2.7,638
CUST002919,26,self_employed,37,tier3,438000.0,0,,owned,1.9,724
CUST002920,42,salaried,65,tier3,555000.0,1,auto,rented,2.8,563
CUST002921,29,salaried,77,tier2,1533000.0,2,mortgage|personal,owned,0.9,404
CUST002922,36,self_employed,109,metro,331000.0,0,,rented,0.7,685
CUST002923,24,salaried,13,tier2,536000.0,0,,rented,0.2,832
CUST002924,29,business_owner,91,tier3,182000.0,1,auto,rented,7.4,637
CUST002925,29,salaried,26,tier3,203000.0,1,home,owned,0.5,715
CUST002926,42,self_employed,70,tier2,197000.0,1,personal,owned,6.5,647
CUST002927,41,business_owner,146,tier2,1074000.0,1,personal,rented,0.6,747
CUST002928,37,salaried,116,tier3,786000.0,0,,owned,1.0,653
CUST002929,24,self_employed,21,metro,438000.0,0,,rented,5.2,673
CUST002930,32,salaried,106,metro,1213000.0,1,auto,rented,0.6,802
CUST002931,29,self_employed,46,tier3,258000.0,1,home,owned,0.5,732
CUST002932,41,business_owner,249,metro,989000.0,0,,rented,1.1,592
CUST002933,44,self_employed,73,metro,768000.0,0,,owned,7.6,620
CUST002934,43,business_owner,82,metro,686000.0,0,,owned,1.9,626
CUST002935,28,salaried,26,metro,1440000.0,0,,owned,0.4,578
CUST002936,21,salaried,3,metro,512000.0,1,home,rented,1.9,605
CUST002937,21,salaried,3,tier2,748000.0,0,,owned,6.0,644
CUST002938,46,self_employed,237,tier2,427000.0,0,,owned,7.1,585
CUST002939,31,business_owner,110,tier2,376000.0,0,,rented,4.9,726
CUST002940,28,self_employed,64,metro,425000.0,0,,owned,3.5,529
CUST002941,48,salaried,66,tier3,425000.0,1,mortgage,owned,4.1,548
CUST002942,45,salaried,219,tier2,738000.0,1,auto,owned,1.0,739
CUST002943,35,self_employed,94,tier3,489000.0,0,,owned,5.3,851
CUST002944,32,business_owner,94,metro,319000.0,1,auto,owned,0.3,677
CUST002945,33,salaried,96,metro,1648000.0,0,,owned,2.5,579
CUST002946,36,salaried,56,tier3,263000.0,0,,rented,0.2,579
CUST002947,47,salaried,166,tier3,425000.0,1,auto,owned,4.6,621
CUST002948,38,salaried,163,metro,443000.0,2,personal|auto,rented,3.9,768
CUST002949,40,business_owner,100,tier2,802000.0,0,,rented,0.5,726
CUST002950,44,salaried,183,tier2,741000.0,1,mortgage,rented,5.0,568
CUST002951,25,salaried,39,metro,3797000.0,0,,owned,13.5,712
CUST002952,41,salaried,104,tier2,1011000.0,0,,owned,3.8,809
CUST002953,32,salaried,59,metro,1068000.0,0,,owned,2.7,786
CUST002954,21,business_owner,3,metro,662000.0,1,personal,rented,1.1,799
CUST002955,21,salaried,3,tier3,447000.0,1,personal,rented,7.0,727
CUST002956,26,salaried,29,tier2,662000.0,0,,rented,3.5,539
CUST002957,39,salaried,111,tier3,536000.0,1,mortgage,rented,1.7,607
CUST002958,35,business_owner,66,tier2,244000.0,1,mortgage,owned,5.0,786
CUST002959,36,business_owner,161,tier3,177000.0,1,personal,rented,2.6,649
CUST002960,50,salaried,271,tier2,633000.0,1,mortgage,owned,1.2,484
CUST002961,24,self_employed,23,tier2,1403000.0,0,,owned,0.3,734
CUST002962,34,salaried,128,metro,803000.0,2,personal|auto,rented,1.4,750
CUST002963,37,salaried,124,tier2,468000.0,0,,rented,8.0,647
CUST002964,29,salaried,79,tier2,714000.0,0,,owned,1.9,729
CUST002965,35,self_employed,57,tier2,729000.0,1,mortgage,owned,1.6,605
CUST002966,22,business_owner,5,metro,598000.0,1,home,rented,2.9,588
CUST002967,46,salaried,232,metro,521000.0,1,personal,rented,1.5,467
CUST002968,29,salaried,45,tier3,427000.0,0,,owned,1.1,583
CUST002969,51,salaried,158,tier3,367000.0,0,,owned,0.1,809
CUST002970,34,salaried,107,metro,817000.0,2,mortgage|auto,owned,2.6,331
CUST002971,43,salaried,160,tier2,713000.0,1,home,owned,0.7,595
CUST002972,34,salaried,66,tier2,485000.0,1,home,owned,0.1,631
CUST002973,34,business_owner,80,tier3,232000.0,0,,owned,1.8,733
CUST002974,30,salaried,50,metro,1085000.0,0,,owned,1.1,462
CUST002975,35,business_owner,59,tier2,450000.0,2,personal|mortgage,rented,1.0,586
CUST002976,37,salaried,67,metro,3004000.0,2,home|personal,rented,0.7,602
CUST002977,28,salaried,46,metro,992000.0,1,personal,rented,1.3,691
CUST002978,33,salaried,101,tier3,275000.0,0,,owned,0.5,654
CUST002979,30,business_owner,56,metro,418000.0,1,auto,rented,1.9,505
CUST002980,53,salaried,172,metro,608000.0,1,auto,rented,2.5,649
CUST002981,34,salaried,97,metro,644000.0,1,auto,rented,1.6,560
CUST002982,47,self_employed,115,tier2,276000.0,0,,owned,5.6,721
CUST002983,33,self_employed,79,tier2,156000.0,0,,owned,0.7,632
CUST002984,37,self_employed,67,metro,450000.0,0,,owned,0.6,837
CUST002985,24,salaried,22,tier2,1041000.0,0,,rented,0.3,620
CUST002986,31,salaried,32,tier3,366000.0,0,,owned,4.5,628
CUST002987,36,self_employed,90,metro,880000.0,0,,owned,2.3,632
CUST002988,47,self_employed,187,tier3,166000.0,0,,rented,0.0,662
CUST002989,36,self_employed,135,metro,256000.0,0,,rented,2.5,755
CUST002990,46,salaried,201,tier2,417000.0,1,auto,owned,7.1,640
CUST002991,40,salaried,185,metro,998000.0,0,,rented,4.5,644
CUST002992,48,business_owner,251,metro,454000.0,1,auto,owned,3.1,712
CUST002993,34,self_employed,73,metro,826000.0,1,personal,owned,2.4,544
CUST002994,54,salaried,138,metro,429000.0,1,mortgage,owned,3.0,711
CUST002995,31,business_owner,36,tier3,933000.0,0,,rented,3.9,645
CUST002996,28,salaried,31,tier2,894000.0,3,mortgage|home|personal,owned,0.3,548
CUST002997,25,salaried,13,tier3,541000.0,0,,owned,0.4,489
CUST002998,53,salaried,168,tier2,641000.0,1,home,rented,5.7,580
CUST002999,41,self_employed,165,tier2,1420000.0,2,auto|mortgage,rented,3.5,636
CUST003000,32,salaried,85,metro,2466000.0,0,,rented,0.7,671
CUST003001,44,salaried,112,tier2,530000.0,0,,owned,2.0,629
CUST003002,40,self_employed,124,metro,343000.0,0,,owned,5.2,546
CUST003003,50,salaried,118,tier3,333000.0,0,,owned,6.7,660
CUST003004,22,business_owner,7,tier3,153000.0,1,auto,owned,0.1,515
CUST003005,32,salaried,70,metro,1032000.0,0,,rented,5.3,565
CUST003006,31,salaried,47,tier2,682000.0,0,,owned,2.0,777
CUST003007,21,self_employed,3,tier2,222000.0,0,,owned,2.5,617
CUST003008,43,self_employed,238,tier2,300000.0,0,,rented,3.1,717
CUST003009,32,salaried,72,metro,1026000.0,1,home,owned,1.8,806
CUST003010,40,self_employed,159,tier2,360000.0,1,personal,owned,5.1,646
CUST003011,53,business_owner,96,tier3,202000.0,1,mortgage,owned,2.0,713
CUST003012,32,self_employed,50,metro,787000.0,0,,owned,4.1,711
CUST003013,31,self_employed,62,tier2,1165000.0,0,,rented,2.4,612
CUST003014,35,salaried,139,metro,990000.0,1,personal,owned,1.3,589
CUST003015,42,salaried,79,tier3,647000.0,0,,owned,0.3,609
CUST003016,30,salaried,42,metro,542000.0,0,,rented,0.0,707
CUST003017,29,salaried,80,metro,732000.0,1,mortgage,rented,0.8,766
CUST003018,43,self_employed,141,metro,1089000.0,0,,owned,1.5,553
CUST003019,38,salaried,83,tier3,263000.0,1,personal,rented,1.5,572
CUST003020,21,salaried,3,tier2,700000.0,0,,rented,4.2,644
CUST003021,25,salaried,25,metro,1168000.0,0,,rented,10.6,578
CUST003022,47,salaried,256,metro,944000.0,2,personal|auto,owned,1.2,630
CUST003023,38,salaried,51,tier3,561000.0,1,home,owned,1.6,709
CUST003024,28,self_employed,74,tier2,533000.0,0,,rented,4.3,767
CUST003025,33,salaried,54,metro,725000.0,1,mortgage,owned,3.9,606
CUST003026,35,salaried,121,tier3,257000.0,1,mortgage,owned,4.4,602
CUST003027,40,salaried,171,metro,752000.0,2,personal|auto,owned,0.5,685
CUST003028,24,self_employed,32,tier2,389000.0,2,personal|auto,owned,1.9,647
CUST003029,28,salaried,64,metro,1414000.0,0,,owned,0.2,536
CUST003030,37,salaried,128,tier2,480000.0,0,,owned,2.4,574
CUST003031,34,salaried,45,tier3,367000.0,0,,rented,0.1,645
CUST003032,39,salaried,50,metro,730000.0,0,,owned,2.4,721
CUST003033,25,business_owner,25,tier2,525000.0,0,,rented,2.1,751
CUST003034,37,self_employed,123,tier3,235000.0,2,auto|personal,owned,0.8,531
CUST003035,43,business_owner,131,tier3,739000.0,1,home,owned,0.0,607
CUST003036,38,business_owner,139,tier2,1833000.0,1,auto,rented,7.8,754
CUST003037,36,salaried,120,tier2,429000.0,1,home,rented,1.3,609
CUST003038,34,salaried,129,tier3,617000.0,2,personal|home,rented,3.5,633
CUST003039,28,salaried,38,metro,1155000.0,0,,owned,2.6,609
CUST003040,34,salaried,110,metro,725000.0,0,,rented,0.9,679
CUST003041,45,salaried,196,metro,485000.0,0,,rented,3.8,639
CUST003042,34,salaried,131,tier3,453000.0,0,,rented,2.2,726
CUST003043,27,salaried,50,metro,2239000.0,1,home,rented,0.3,536
CUST003044,31,salaried,46,metro,1020000.0,0,,owned,1.4,640
CUST003045,36,self_employed,40,tier2,435000.0,1,personal,rented,1.1,768
CUST003046,32,self_employed,121,metro,366000.0,0,,owned,0.7,657
CUST003047,38,business_owner,163,metro,519000.0,1,mortgage,owned,9.7,665
CUST003048,39,salaried,157,tier2,667000.0,0,,rented,0.4,762
CUST003049,42,salaried,180,metro,1188000.0,0,,owned,0.3,667
CUST003050,46,business_owner,224,tier3,202000.0,1,mortgage,owned,3.9,751
CUST003051,42,self_employed,203,metro,186000.0,0,,owned,8.6,758
CUST003052,27,salaried,57,tier3,519000.0,0,,owned,0.2,520
CUST003053,27,salaried,57,tier2,455000.0,2,personal|auto,rented,0.2,634
CUST003054,34,salaried,69,metro,654000.0,0,,rented,4.4,576
CUST003055,31,business_owner,33,metro,360000.0,1,mortgage,rented,5.4,679
CUST003056,25,self_employed,10,tier2,487000.0,2,auto|mortgage,rented,1.2,743
CUST003057,31,salaried,58,metro,701000.0,2,mortgage|home,owned,1.2,449
CUST003058,31,salaried,89,metro,1228000.0,0,,rented,1.3,532
CUST003059,29,salaried,72,tier3,709000.0,1,personal,owned,2.9,463
CUST003060,32,salaried,61,tier2,562000.0,0,,rented,3.6,571
CUST003061,44,self_employed,116,tier3,207000.0,0,,rented,1.1,627
CUST003062,36,salaried,95,metro,965000.0,0,,rented,0.3,768
CUST003063,54,salaried,293,metro,796000.0,1,home,owned,4.8,554
CUST003064,36,salaried,110,tier2,260000.0,0,,owned,3.3,887
CUST003065,32,business_owner,41,metro,1623000.0,0,,rented,4.1,694
CUST003066,35,salaried,73,metro,1206000.0,1,auto,owned,2.4,697
CUST003067,37,salaried,107,metro,733000.0,2,personal|mortgage,owned,2.3,711
CUST003068,38,self_employed,131,metro,247000.0,1,personal,owned,1.4,544
CUST003069,51,self_employed,343,tier3,437000.0,0,,owned,1.9,618
CUST003070,28,self_employed,75,metro,419000.0,0,,rented,5.4,579
CUST003071,41,business_owner,70,tier3,642000.0,2,mortgage|auto,owned,1.9,729
CUST003072,36,salaried,62,metro,357000.0,0,,owned,0.3,589
CUST003073,22,business_owner,6,metro,604000.0,1,mortgage,owned,0.5,626
CUST003074,41,business_owner,103,metro,537000.0,0,,owned,1.2,586
CUST003075,45,salaried,134,tier2,615000.0,0,,owned,2.9,749
CUST003076,28,self_employed,20,tier3,348000.0,1,auto,rented,3.7,591
CUST003077,34,salaried,37,tier3,483000.0,0,,rented,0.9,546
CUST003078,21,salaried,3,metro,1680000.0,0,,rented,2.2,689
CUST003079,24,salaried,9,tier2,497000.0,0,,owned,0.7,665
CUST003080,43,salaried,194,tier3,293000.0,0,,owned,1.7,797
CUST003081,31,business_owner,57,metro,139000.0,0,,rented,2.0,673
CUST003082,26,salaried,24,tier2,476000.0,1,home,rented,3.1,695
CUST003083,36,salaried,47,metro,476000.0,0,,owned,4.4,750
CUST003084,30,salaried,22,tier2,960000.0,1,auto,rented,0.3,712
CUST003085,31,salaried,51,tier2,618000.0,0,,owned,0.6,742
CUST003086,40,salaried,169,metro,1267000.0,0,,owned,1.2,734
CUST003087,25,salaried,38,tier3,888000.0,0,,rented,2.4,616
CUST003088,27,self_employed,22,tier2,525000.0,2,auto|mortgage,owned,0.5,562
CUST003089,36,business_owner,49,tier3,342000.0,0,,rented,6.5,655
CUST003090,42,salaried,76,tier2,1045000.0,0,,owned,0.2,465
CUST003091,44,business_owner,228,metro,1076000.0,2,auto|home,owned,1.2,554
CUST003092,29,self_employed,37,tier2,736000.0,0,,rented,0.4,585
CUST003093,42,self_employed,96,metro,1640000.0,0,,owned,1.8,762
CUST003094,28,salaried,65,tier3,759000.0,0,,owned,3.2,632
CUST003095,49,salaried,258,metro,905000.0,0,,owned,1.3,803
CUST003096,25,business_owner,33,tier3,656000.0,1,auto,rented,1.1,688
CUST003097,45,salaried,88,tier2,608000.0,1,auto,rented,2.7,524
CUST003098,29,salaried,42,tier2,781000.0,0,,rented,1.1,749
CUST003099,51,self_employed,138,tier2,304000.0,1,personal,owned,1.0,765
CUST003100,39,salaried,137,tier2,983000.0,0,,owned,1.6,470
CUST003101,26,self_employed,54,tier2,727000.0,0,,owned,3.8,736
CUST003102,30,salaried,31,tier2,275000.0,0,,owned,3.3,776
CUST003103,41,business_owner,231,metro,1107000.0,0,,owned,3.8,478
CUST003104,43,salaried,132,tier2,376000.0,3,home|mortgage|personal,owned,4.2,549
CUST003105,34,salaried,111,metro,508000.0,0,,rented,1.8,706
CUST003106,35,self_employed,42,tier2,536000.0,1,personal,rented,8.2,655
CUST003107,41,salaried,104,tier2,948000.0,0,,owned,2.9,804
CUST003108,36,business_owner,48,metro,474000.0,0,,rented,5.6,757
CUST003109,24,self_employed,25,tier2,106000.0,1,home,rented,0.4,697
CUST003110,28,salaried,21,tier2,759000.0,0,,owned,0.5,777
CUST003111,36,salaried,75,tier2,810000.0,1,personal,owned,6.4,573
CUST003112,44,business_owner,251,tier2,1028000.0,0,,owned,0.2,644
CUST003113,47,self_employed,239,tier2,438000.0,0,,owned,14.2,797
CUST003114,41,business_owner,182,tier2,258000.0,1,mortgage,owned,0.0,640
CUST003115,37,salaried,125,metro,677000.0,1,auto,rented,0.9,771
CUST003116,40,business_owner,177,metro,260000.0,0,,owned,1.3,604
CUST003117,29,salaried,59,tier2,467000.0,1,mortgage,rented,3.0,603
CUST003118,33,self_employed,78,metro,1070000.0,0,,owned,5.0,558
CUST003119,28,salaried,18,metro,1085000.0,0,,rented,10.6,672
CUST003120,25,salaried,23,metro,1225000.0,0,,owned,0.1,764
CUST003121,37,business_owner,49,metro,161000.0,0,,owned,0.5,691
CUST003122,36,business_owner,110,tier3,126000.0,0,,owned,3.5,695
CUST003123,40,salaried,114,metro,732000.0,0,,owned,0.2,569
CUST003124,39,business_owner,73,metro,407000.0,2,auto|home,rented,0.7,672
CUST003125,36,salaried,127,tier3,505000.0,1,home,owned,1.8,688
CUST003126,39,salaried,142,tier3,263000.0,2,home|mortgage,owned,1.5,568
CUST003127,34,salaried,87,metro,1423000.0,0,,rented,0.4,711
CUST003128,38,salaried,163,tier3,310000.0,1,home,owned,0.7,610
CUST003129,29,salaried,37,metro,1713000.0,0,,rented,4.9,612
CUST003130,37,salaried,71,tier3,577000.0,1,home,rented,6.8,742
CUST003131,40,salaried,72,metro,566000.0,0,,owned,0.3,816
CUST003132,29,self_employed,53,tier2,744000.0,1,home,owned,1.1,783
CUST003133,35,self_employed,66,metro,470000.0,0,,owned,0.1,635
CUST003134,30,self_employed,85,tier2,368000.0,1,mortgage,rented,2.3,697
CUST003135,30,salaried,42,metro,822000.0,1,home,rented,2.4,729
CUST003136,26,self_employed,34,tier2,321000.0,0,,rented,3.0,729
CUST003137,45,salaried,156,tier2,812000.0,0,,owned,1.4,659
CUST003138,43,self_employed,133,metro,658000.0,0,,owned,4.6,789
CUST003139,39,salaried,146,tier3,420000.0,0,,rented,2.2,592
CUST003140,50,salaried,226,metro,916000.0,1,personal,owned,3.2,545
CUST003141,33,salaried,100,metro,1039000.0,2,personal|home,owned,1.9,704
CUST003142,59,self_employed,305,metro,1475000.0,1,auto,owned,2.2,645
CUST003143,33,business_owner,79,metro,1018000.0,2,personal|auto,rented,2.2,845
CUST003144,37,self_employed,100,metro,565000.0,1,home,rented,1.2,581
CUST003145,31,business_owner,81,tier2,518000.0,1,mortgage,rented,0.5,766
CUST003146,37,business_owner,98,tier2,329000.0,0,,rented,15.0,715
CUST003147,41,salaried,116,tier2,925000.0,2,auto|home,rented,0.4,547
CUST003148,34,self_employed,54,tier2,177000.0,0,,owned,6.6,726
CUST003149,49,salaried,215,tier3,449000.0,0,,owned,3.6,614
CUST003150,36,salaried,45,metro,925000.0,1,personal,rented,0.9,864
CUST003151,37,salaried,162,tier2,631000.0,1,home,rented,1.6,602
CUST003152,27,business_owner,26,tier3,352000.0,0,,rented,2.8,590
CUST003153,38,self_employed,112,metro,442000.0,0,,owned,1.4,476
CUST003154,33,salaried,51,tier2,716000.0,1,home,owned,2.3,604
CUST003155,30,salaried,42,tier3,374000.0,1,home,owned,1.1,713
CUST003156,28,salaried,34,tier2,607000.0,0,,owned,2.3,555
CUST003157,56,self_employed,342,tier3,592000.0,0,,owned,1.3,719
CUST003158,32,business_owner,51,metro,992000.0,0,,owned,1.3,646
CUST003159,23,salaried,8,tier2,458000.0,0,,owned,2.2,560
CUST003160,29,salaried,25,metro,781000.0,0,,rented,6.5,662
CUST003161,34,salaried,64,metro,1747000.0,1,mortgage,rented,1.3,588
CUST003162,39,salaried,175,tier3,397000.0,1,personal,owned,0.4,725
CUST003163,39,salaried,96,metro,904000.0,0,,owned,2.0,484
CUST003164,40,salaried,160,tier3,609000.0,0,,rented,0.1,739
CUST003165,29,salaried,48,tier2,736000.0,0,,owned,1.8,608
CUST003166,37,salaried,94,tier3,423000.0,0,,rented,0.7,633
CUST003167,27,business_owner,55,tier3,339000.0,1,home,rented,15.0,715
CUST003168,30,salaried,23,tier2,605000.0,0,,rented,15.0,661
CUST003169,27,salaried,54,tier3,607000.0,1,personal,owned,0.4,858
CUST003170,25,self_employed,27,tier3,761000.0,1,personal,rented,0.9,585
CUST003171,43,business_owner,135,tier2,173000.0,0,,owned,3.9,525
CUST003172,40,salaried,179,tier2,1353000.0,0,,rented,9.4,868
CUST003173,42,salaried,106,metro,745000.0,1,home,owned,2.9,681
CUST003174,35,self_employed,143,metro,1312000.0,0,,owned,3.1,687
CUST003175,41,salaried,194,metro,623000.0,0,,rented,1.3,875
CUST003176,21,self_employed,3,tier2,261000.0,0,,rented,1.4,555
CUST003177,41,salaried,101,metro,482000.0,3,home|auto|mortgage,owned,5.9,641
CUST003178,36,salaried,131,tier2,517000.0,2,mortgage|home,owned,0.5,526
CUST003179,40,salaried,74,tier2,753000.0,1,home,rented,0.0,664
CUST003180,38,self_employed,153,tier2,220000.0,0,,owned,5.7,545
CUST003181,27,salaried,20,tier3,403000.0,1,home,owned,1.1,632
CUST003182,23,salaried,8,tier3,739000.0,0,,owned,8.4,675
CUST003183,29,salaried,50,tier3,488000.0,0,,rented,1.3,621
CUST003184,39,self_employed,154,tier2,350000.0,0,,owned,5.8,420
CUST003185,40,salaried,155,metro,3834000.0,1,personal,owned,5.8,743
CUST003186,24,self_employed,24,tier3,314000.0,1,personal,owned,3.2,653
CUST003187,27,self_employed,31,metro,539000.0,0,,rented,1.8,900
CUST003188,29,salaried,45,metro,1137000.0,1,auto,owned,0.8,632
CUST003189,32,business_owner,54,metro,756000.0,1,home,rented,3.0,567
CUST003190,24,business_owner,14,tier2,868000.0,1,mortgage,owned,1.2,689
CUST003191,23,salaried,9,tier2,671000.0,1,mortgage,owned,0.8,563
CUST003192,28,salaried,49,metro,1733000.0,0,,owned,1.3,760
CUST003193,35,salaried,56,tier3,856000.0,1,mortgage,rented,2.2,565
CUST003194,25,salaried,10,metro,832000.0,0,,owned,2.1,600
CUST003195,34,salaried,101,metro,641000.0,0,,owned,6.8,751
CUST003196,43,business_owner,61,metro,1168000.0,0,,owned,4.0,674
CUST003197,24,business_owner,35,metro,466000.0,0,,owned,0.5,647
CUST003198,33,salaried,61,tier3,726000.0,0,,owned,0.4,532
CUST003199,43,salaried,53,metro,985000.0,0,,owned,0.8,742
CUST003200,31,salaried,92,metro,3101000.0,0,,rented,1.5,587
CUST003201,30,salaried,63,metro,1731000.0,0,,owned,0.7,499
CUST003202,44,salaried,201,tier3,279000.0,1,home,owned,3.8,713
CUST003203,32,business_owner,74,tier3,129000.0,0,,rented,4.1,660
CUST003204,43,business_owner,127,tier2,206000.0,1,auto,rented,0.1,633
CUST003205,38,salaried,127,tier2,247000.0,0,,rented,3.1,740
CUST003206,32,self_employed,79,tier3,449000.0,1,mortgage,owned,0.6,651
CUST003207,38,salaried,114,metro,500000.0,0,,owned,2.5,497
CUST003208,37,self_employed,76,metro,1293000.0,0,,owned,0.9,624
CUST003209,43,salaried,109,tier2,1059000.0,0,,rented,1.5,655
CUST003210,30,salaried,27,metro,760000.0,0,,rented,4.0,671
CUST003211,35,self_employed,151,tier2,613000.0,1,auto,rented,0.1,663
CUST003212,34,salaried,66,tier2,1274000.0,0,,owned,1.5,871
CUST003213,40,salaried,190,metro,2023000.0,3,personal|mortgage|auto,owned,2.0,829
