customer_id,applied_flag,converted_flag,loan_type,application_amount
CUST001637,1,0,home,1179000.0
CUST001638,1,1,auto,1305000.0
CUST001639,0,0,none,0.0
CUST001640,0,0,none,0.0
CUST001641,1,1,home,2628000.0
CUST001642,1,1,mortgage,6381000.0
CUST001643,0,0,none,0.0
CUST001644,1,1,mortgage,427000.0
CUST001645,0,0,none,0.0
CUST001646,1,1,mortgage,375000.0
CUST001647,0,0,none,0.0
CUST001648,0,0,none,0.0
CUST001649,0,0,none,0.0
CUST001650,1,1,personal,1413000.0
CUST001651,0,0,none,0.0
CUST001652,0,0,none,0.0
CUST001653,0,0,none,0.0
CUST001654,0,0,none,0.0
CUST001655,1,0,home,903000.0
CUST001656,1,1,mortgage,831000.0
CUST001657,0,0,none,0.0
CUST001658,0,0,none,0.0
CUST001659,1,1,auto,1382000.0
CUST001660,1,1,home,1004000.0
CUST001661,0,0,none,0.0
CUST001662,1,1,personal,766000.0
CUST001663,0,0,none,0.0
CUST001664,0,0,none,0.0
CUST001665,1,1,personal,1354000.0
CUST001666,0,0,none,0.0
CUST001667,0,0,none,0.0
CUST001668,1,1,personal,1076000.0
CUST001669,1,0,home,1017000.0
CUST001670,0,0,none,0.0
CUST001671,1,1,auto,1206000.0
CUST001672,0,0,none,0.0
CUST001673,1,1,mortgage,830000.0
CUST001674,1,1,personal,1482000.0
CUST001675,1,1,home,1823000.0
CUST001676,0,0,none,0.0
CUST001677,0,0,none,0.0
CUST001678,0,0,none,0.0
CUST001679,1,1,personal,1961000.0
CUST001680,0,0,none,0.0
CUST001681,1,0,auto,1245000.0
CUST001682,0,0,none,0.0
CUST001683,1,1,mortgage,1440000.0
CUST001684,0,0,none,0.0
CUST001685,1,1,mortgage,913000.0
CUST001686,1,1,mortgage,355000.0
CUST001687,1,0,home,1920000.0
CUST001688,0,0,none,0.0
CUST001689,0,0,none,0.0
CUST001690,0,0,none,0.0
CUST001691,1,1,auto,1704000.0
CUST001692,1,0,personal,596000.0
CUST001693,0,0,none,0.0
CUST001694,0,0,none,0.0
CUST001695,1,1,mortgage,2268000.0
CUST001696,1,1,auto,1950000.0
CUST001697,1,1,home,763000.0
CUST001698,1,1,auto,856000.0
CUST001699,0,0,none,0.0
CUST001700,1,0,mortgage,385000.0
CUST001701,1,1,home,2138000.0
CUST001702,0,0,none,0.0
CUST001703,0,0,none,0.0
CUST001704,0,0,none,0.0
CUST001705,0,0,none,0.0
CUST001706,0,0,none,0.0
CUST001707,1,1,home,2173000.0
CUST001708,1,1,auto,481000.0
CUST001709,1,1,auto,714000.0
CUST001710,1,1,home,2998000.0
CUST001711,1,1,mortgage,1043000.0
CUST001712,0,0,none,0.0
CUST001713,0,0,none,0.0
CUST001714,0,0,none,0.0
CUST001715,0,0,none,0.0
CUST001716,0,0,none,0.0
CUST001717,0,0,none,0.0
CUST001718,0,0,none,0.0
CUST001719,0,0,none,0.0
CUST001720,1,1,auto,515000.0
CUST001721,0,0,none,0.0
CUST001722,1,0,mortgage,829000.0
CUST001723,0,0,none,0.0
CUST001724,1,1,auto,766000.0
CUST001725,1,1,mortgage,514000.0
CUST001726,1,1,personal,724000.0
CUST001727,1,1,home,860000.0
CUST001728,1,0,mortgage,1055000.0
CUST001729,1,1,personal,1045000.0
CUST001730,0,0,none,0.0
CUST001731,0,0,none,0.0
CUST001732,1,0,mortgage,1120000.0
CUST001733,0,0,none,0.0
CUST001734,0,0,none,0.0
CUST001735,0,0,none,0.0
CUST001736,0,0,none,0.0
CUST001737,0,0,none,0.0
CUST001738,1,1,home,656000.0
CUST001739,0,0,none,0.0
CUST001740,0,0,none,0.0
CUST001741,0,0,none,0.0
CUST001742,1,1,home,924000.0
CUST001743,0,0,none,0.0
CUST001744,0,0,none,0.0
CUST001745,0,0,none,0.0
CUST001746,0,0,none,0.0
CUST001747,1,1,mortgage,519000.0
CUST001748,0,0,none,0.0
CUST001749,1,1,auto,1597000.0
CUST001750,0,0,none,0.0
CUST001751,1,0,auto,1446000.0
CUST001752,0,0,none,0.0
CUST001753,0,0,none,0.0
CUST001754,1,0,personal,528000.0
CUST001755,1,1,home,714000.0
CUST001756,1,1,mortgage,855000.0
CUST001757,0,0,none,0.0
CUST001758,1,1,personal,1571000.0
CUST001759,1,1,mortgage,2870000.0
CUST001760,0,0,none,0.0
CUST001761,0,0,none,0.0
CUST001762,0,0,none,0.0
CUST001763,1,1,auto,1544000.0
CUST001764,0,0,none,0.0
CUST001765,0,0,none,0.0
CUST001766,0,0,none,0.0
CUST001767,0,0,none,0.0
CUST001768,0,0,none,0.0
CUST001769,0,0,none,0.0
CUST001770,0,0,none,0.0
CUST001771,0,0,none,0.0
CUST001772,0,0,none,0.0
CUST001773,0,0,none,0.0
CUST001774,0,0,none,0.0
CUST001775,1,1,mortgage,2546000.0
CUST001776,0,0,none,0.0
CUST001777,1,1,home,2653000.0
CUST001778,0,0,none,0.0
CUST001779,1,1,home,1350000.0
CUST001780,1,1,mortgage,1602000.0
CUST001781,0,0,none,0.0
CUST001782,0,0,none,0.0
CUST001783,0,0,none,0.0
CUST001784,0,0,none,0.0
CUST001785,0,0,none,0.0
CUST001786,1,0,home,2144000.0
CUST001787,1,1,personal,491000.0
CUST001788,0,0,none,0.0
CUST001789,0,0,none,0.0
CUST001790,0,0,none,0.0
CUST001791,0,0,none,0.0
CUST001792,0,0,none,0.0
CUST001793,0,0,none,0.0
CUST001794,0,0,none,0.0
CUST001795,1,1,mortgage,289000.0
CUST001796,0,0,none,0.0
CUST001797,0,0,none,0.0
CUST001798,1,1,auto,586000.0
CUST001799,1,1,personal,2787000.0
CUST001800,0,0,none,0.0
CUST001801,1,0,mortgage,2085000.0
CUST001802,1,1,personal,1159000.0
CUST001803,1,1,personal,1771000.0
CUST001804,0,0,none,0.0
CUST001805,1,0,auto,768000.0
CUST001806,1,1,mortgage,1524000.0
CUST001807,1,1,auto,1303000.0
CUST001808,0,0,none,0.0
CUST001809,1,1,personal,613000.0
CUST001810,1,1,mortgage,690000.0
CUST001811,1,0,mortgage,2991000.0
CUST001812,1,1,personal,900000.0
CUST001813,0,0,none,0.0
CUST001814,0,0,none,0.0
CUST001815,0,0,none,0.0
CUST001816,0,0,none,0.0
CUST001817,0,0,none,0.0
CUST001818,0,0,none,0.0
CUST001819,1,1,mortgage,739000.0
CUST001820,1,1,home,602000.0
CUST001821,1,1,home,1757000.0
CUST001822,0,0,none,0.0
CUST001823,0,0,none,0.0
CUST001824,1,1,mortgage,649000.0
CUST001825,0,0,none,0.0
CUST001826,0,0,none,0.0
CUST001827,0,0,none,0.0
CUST001828,0,0,none,0.0
CUST001829,0,0,none,0.0
CUST001830,1,1,auto,930000.0
CUST001831,0,0,none,0.0
CUST001832,0,0,none,0.0
CUST001833,0,0,none,0.0
CUST001834,0,0,none,0.0
CUST001835,1,0,home,396000.0
CUST001836,1,1,mortgage,656000.0
CUST001837,0,0,none,0.0
CUST001838,0,0,none,0.0
CUST001839,1,1,auto,1671000.0
CUST001840,0,0,none,0.0
CUST001841,0,0,none,0.0
CUST001842,0,0,none,0.0
CUST001843,1,0,auto,566000.0
CUST001844,1,1,personal,1971000.0
CUST001845,0,0,none,0.0
CUST001846,1,1,home,908000.0
CUST001847,0,0,none,0.0
CUST001848,0,0,none,0.0
CUST001849,1,1,personal,1157000.0
CUST001850,1,0,home,631000.0
CUST001851,1,1,mortgage,442000.0
CUST001852,0,0,none,0.0
CUST001853,1,0,mortgage,460000.0
CUST001854,0,0,none,0.0
CUST001855,0,0,none,0.0
CUST001856,0,0,none,0.0
CUST001857,1,0,mortgage,917000.0
CUST001858,0,0,none,0.0
CUST001859,0,0,none,0.0
CUST001860,0,0,none,0.0
CUST001861,0,0,none,0.0
CUST001862,0,0,none,0.0
CUST001863,1,0,home,2567000.0
CUST001864,1,1,auto,3818000.0
CUST001865,1,1,personal,4920000.0
CUST001866,0,0,none,0.0
CUST001867,0,0,none,0.0
CUST001868,0,0,none,0.0
CUST001869,1,1,auto,491000.0
CUST001870,0,0,none,0.0
CUST001871,1,1,personal,1263000.0
CUST001872,0,0,none,0.0
CUST001873,1,1,personal,1584000.0
CUST001874,0,0,none,0.0
CUST001875,0,0,none,0.0
CUST001876,1,0,personal,815000.0
CUST001877,1,0,home,526000.0
CUST001878,0,0,none,0.0
CUST001879,0,0,none,0.0
CUST001880,1,0,personal,986000.0
CUST001881,1,0,auto,3396000.0
CUST001882,1,0,mortgage,1094000.0
CUST001883,0,0,none,0.0
CUST001884,0,0,none,0.0
CUST001885,0,0,none,0.0
CUST001886,0,0,none,0.0
CUST001887,0,0,none,0.0
CUST001888,0,0,none,0.0
CUST001889,1,1,home,871000.0
CUST001890,0,0,none,0.0
CUST001891,0,0,none,0.0
CUST001892,0,0,none,0.0
CUST001893,0,0,none,0.0
CUST001894,0,0,none,0.0
CUST001895,0,0,none,0.0
CUST001896,1,1,personal,857000.0
CUST001897,1,1,auto,1530000.0
CUST001898,0,0,none,0.0
CUST001899,1,1,home,948000.0
CUST001900,0,0,none,0.0
CUST001901,0,0,none,0.0
CUST001902,1,1,home,909000.0
CUST001903,1,1,auto,1142000.0
CUST001904,0,0,none,0.0
CUST001905,1,1,home,673000.0
CUST001906,0,0,none,0.0
CUST001907,1,1,mortgage,494000.0
CUST001908,1,0,mortgage,548000.0
CUST001909,0,0,none,0.0
CUST001910,1,1,home,1439000.0
CUST001911,1,0,mortgage,1194000.0
CUST001912,0,0,none,0.0
CUST001913,0,0,none,0.0
CUST001914,0,0,none,0.0
CUST001915,0,0,none,0.0
CUST001916,1,1,mortgage,414000.0
CUST001917,0,0,none,0.0
CUST001918,0,0,none,0.0
CUST001919,0,0,none,0.0
CUST001920,0,0,none,0.0
CUST001921,0,0,none,0.0
CUST001922,1,1,auto,378000.0
CUST001923,0,0,none,0.0
CUST001924,1,1,home,2402000.0
CUST001925,1,1,auto,821000.0
CUST001926,0,0,none,0.0
CUST001927,0,0,none,0.0
CUST001928,1,0,mortgage,2056000.0
CUST001929,1,0,mortgage,1599000.0
CUST001930,0,0,none,0.0
CUST001931,1,1,auto,600000.0
CUST001932,0,0,none,0.0
CUST001933,0,0,none,0.0
CUST001934,0,0,none,0.0
CUST001935,0,0,none,0.0
CUST001936,0,0,none,0.0
CUST001937,1,1,auto,430000.0
CUST001938,0,0,none,0.0
CUST001939,0,0,none,0.0
CUST001940,1,0,auto,466000.0
CUST001941,1,1,mortgage,619000.0
CUST001942,0,0,none,0.0
CUST001943,0,0,none,0.0
CUST001944,1,1,home,1721000.0
CUST001945,0,0,none,0.0
CUST001946,0,0,none,0.0
CUST001947,0,0,none,0.0
CUST001948,0,0,none,0.0
CUST001949,1,0,mortgage,319000.0
CUST001950,0,0,none,0.0
CUST001951,0,0,none,0.0
CUST001952,1,0,auto,549000.0
CUST001953,1,1,personal,1080000.0
CUST001954,0,0,none,0.0
CUST001955,1,0,auto,279000.0
CUST001956,0,0,none,0.0
CUST001957,1,1,mortgage,729000.0
CUST001958,0,0,none,0.0
CUST001959,1,1,auto,1055000.0
CUST001960,0,0,none,0.0
CUST001961,0,0,none,0.0
CUST001962,1,1,personal,2030000.0
CUST001963,0,0,none,0.0
CUST001964,0,0,none,0.0
CUST001965,0,0,none,0.0
CUST001966,0,0,none,0.0
CUST001967,0,0,none,0.0
CUST001968,0,0,none,0.0
CUST001969,0,0,none,0.0
CUST001970,0,0,none,0.0
CUST001971,0,0,none,0.0
CUST001972,0,0,none,0.0
CUST001973,0,0,none,0.0
CUST001974,1,1,home,508000.0
CUST001975,0,0,none,0.0
CUST001976,1,1,personal,4391000.0
CUST001977,0,0,none,0.0
CUST001978,1,1,mortgage,1097000.0
CUST001979,0,0,none,0.0
CUST001980,1,1,personal,2046000.0
CUST001981,1,1,personal,778000.0
CUST001982,1,0,auto,557000.0
CUST001983,0,0,none,0.0
CUST001984,0,0,none,0.0
CUST001985,1,1,personal,882000.0
CUST001986,1,0,auto,933000.0
CUST001987,0,0,none,0.0
CUST001988,0,0,none,0.0
CUST001989,0,0,none,0.0
CUST001990,0,0,none,0.0
CUST001991,0,0,none,0.0
CUST001992,0,0,none,0.0
CUST001993,1,1,personal,819000.0
CUST001994,0,0,none,0.0
CUST001995,0,0,none,0.0
CUST001996,0,0,none,0.0
CUST001997,0,0,none,0.0
CUST001998,0,0,none,0.0
CUST001999,1,0,home,1035000.0
CUST002000,1,1,personal,1497000.0
CUST002001,1,0,mortgage,990000.0
CUST002002,0,0,none,0.0
CUST002003,1,1,auto,1619000.0
CUST002004,0,0,none,0.0
CUST002005,0,0,none,0.0
CUST002006,0,0,none,0.0
CUST002007,1,1,personal,418000.0
CUST002008,0,0,none,0.0
CUST002009,1,1,personal,491000.0
CUST002010,1,1,personal,1769000.0
CUST002011,0,0,none,0.0
CUST002012,0,0,none,0.0
CUST002013,0,0,none,0.0
CUST002014,1,1,mortgage,416000.0
CUST002015,0,0,none,0.0
CUST002016,0,0,none,0.0
CUST002017,1,1,home,228000.0
CUST002018,1,1,home,949000.0
CUST002019,1,1,home,942000.0
CUST002020,0,0,none,0.0
CUST002021,0,0,none,0.0
CUST002022,0,0,none,0.0
CUST002023,0,0,none,0.0
CUST002024,0,0,none,0.0
CUST002025,0,0,none,0.0
CUST002026,1,1,mortgage,425000.0
CUST002027,1,0,mortgage,467000.0
CUST002028,0,0,none,0.0
CUST002029,0,0,none,0.0
CUST002030,1,0,home,503000.0
CUST002031,0,0,none,0.0
CUST002032,0,0,none,0.0
CUST002033,0,0,none,0.0
CUST002034,0,0,none,0.0
CUST002035,0,0,none,0.0
CUST002036,1,1,auto,541000.0
CUST002037,1,0,auto,525000.0
CUST002038,1,1,home,1040000.0
CUST002039,0,0,none,0.0
CUST002040,1,1,mortgage,1807000.0
CUST002041,1,1,mortgage,529000.0
CUST002042,0,0,none,0.0
CUST002043,1,1,auto,1660000.0
CUST002044,0,0,none,0.0
CUST002045,1,1,mortgage,581000.0
CUST002046,0,0,none,0.0
CUST002047,0,0,none,0.0
CUST002048,1,1,personal,828000.0
CUST002049,0,0,none,0.0
CUST002050,0,0,none,0.0
CUST002051,0,0,none,0.0
CUST002052,1,1,mortgage,921000.0
CUST002053,1,1,mortgage,669000.0
CUST002054,0,0,none,0.0
CUST002055,0,0,none,0.0
CUST002056,0,0,none,0.0
CUST002057,0,0,none,0.0
CUST002058,0,0,none,0.0
CUST002059,0,0,none,0.0
CUST002060,0,0,none,0.0
CUST002061,1,1,mortgage,294000.0
CUST002062,0,0,none,0.0
CUST002063,1,1,personal,856000.0
CUST002064,1,1,personal,450000.0
CUST002065,0,0,none,0.0
CUST002066,0,0,none,0.0
CUST002067,0,0,none,0.0
CUST002068,0,0,none,0.0
CUST002069,1,1,mortgage,577000.0
CUST002070,0,0,none,0.0
CUST002071,0,0,none,0.0
CUST002072,0,0,none,0.0
CUST002073,1,1,personal,2896000.0
CUST002074,1,1,mortgage,667000.0
CUST002075,0,0,none,0.0
CUST002076,0,0,none,0.0
CUST002077,1,1,mortgage,1794000.0
CUST002078,0,0,none,0.0
CUST002079,0,0,none,0.0
CUST002080,0,0,none,0.0
CUST002081,0,0,none,0.0
CUST002082,1,1,auto,847000.0
CUST002083,0,0,none,0.0
CUST002084,0,0,none,0.0
CUST002085,0,0,none,0.0
CUST002086,1,1,personal,1199000.0
CUST002087,0,0,none,0.0
CUST002088,1,0,auto,2329000.0
CUST002089,0,0,none,0.0
CUST002090,0,0,none,0.0
CUST002091,1,1,personal,1143000.0
CUST002092,1,0,personal,1014000.0
CUST002093,0,0,none,0.0
CUST002094,0,0,none,0.0
CUST002095,0,0,none,0.0
CUST002096,1,1,home,366000.0
CUST002097,1,1,personal,1759000.0
CUST002098,0,0,none,0.0
CUST002099,1,1,personal,297000.0
CUST002100,0,0,none,0.0
CUST002101,1,1,home,1230000.0
CUST002102,1,1,auto,874000.0
CUST002103,1,1,auto,1465000.0
CUST002104,0,0,none,0.0
CUST002105,1,1,mortgage,2027000.0
CUST002106,0,0,none,0.0
CUST002107,1,1,auto,558000.0
CUST002108,0,0,none,0.0
CUST002109,0,0,none,0.0
CUST002110,0,0,none,0.0
CUST002111,0,0,none,0.0
CUST002112,0,0,none,0.0
CUST002113,1,1,mortgage,1691000.0
CUST002114,1,1,personal,1011000.0
CUST002115,0,0,none,0.0
CUST002116,1,1,auto,1182000.0
CUST002117,0,0,none,0.0
CUST002118,1,0,auto,1105000.0
CUST002119,1,1,home,221000.0
CUST002120,0,0,none,0.0
CUST002121,0,0,none,0.0
CUST002122,1,1,mortgage,945000.0
CUST002123,0,0,none,0.0
CUST002124,1,0,home,372000.0
CUST002125,0,0,none,0.0
CUST002126,0,0,none,0.0
CUST002127,0,0,none,0.0
CUST002128,1,1,personal,2107000.0
CUST002129,1,0,mortgage,599000.0
CUST002130,0,0,none,0.0
CUST002131,0,0,none,0.0
CUST002132,0,0,none,0.0
CUST002133,1,0,auto,430000.0
CUST002134,0,0,none,0.0
CUST002135,0,0,none,0.0
CUST002136,1,0,home,1062000.0
CUST002137,1,1,mortgage,743000.0
CUST002138,0,0,none,0.0
CUST002139,1,1,personal,491000.0
CUST002140,0,0,none,0.0
CUST002141,0,0,none,0.0
CUST002142,0,0,none,0.0
CUST002143,0,0,none,0.0
CUST002144,0,0,none,0.0
CUST002145,0,0,none,0.0
CUST002146,0,0,none,0.0
CUST002147,0,0,none,0.0
CUST002148,1,1,auto,2461000.0
CUST002149,0,0,none,0.0
CUST002150,0,0,none,0.0
CUST002151,0,0,none,0.0
CUST002152,0,0,none,0.0
CUST002153,0,0,none,0.0
CUST002154,1,1,home,572000.0
CUST002155,0,0,none,0.0
CUST002156,1,1,auto,964000.0
CUST002157,1,0,auto,539000.0
CUST002158,0,0,none,0.0
CUST002159,1,1,home,2602000.0
CUST002160,0,0,none,0.0
CUST002161,0,0,none,0.0
CUST002162,1,1,personal,770000.0
CUST002163,1,1,mortgage,974000.0
CUST002164,1,1,personal,998000.0
CUST002165,0,0,none,0.0
CUST002166,1,0,mortgage,194000.0
CUST002167,1,1,personal,1659000.0
CUST002168,0,0,none,0.0
CUST002169,0,0,none,0.0
CUST002170,0,0,none,0.0
CUST002171,0,0,none,0.0
CUST002172,1,0,mortgage,3852000.0
CUST002173,0,0,none,0.0
CUST002174,0,0,none,0.0
CUST002175,1,1,auto,561000.0
CUST002176,1,1,mortgage,678000.0
CUST002177,0,0,none,0.0
CUST002178,0,0,none,0.0
CUST002179,1,0,personal,849000.0
CUST002180,1,1,mortgage,683000.0
CUST002181,0,0,none,0.0
CUST002182,0,0,none,0.0
CUST002183,0,0,none,0.0
CUST002184,1,1,mortgage,2755000.0
CUST002185,0,0,none,0.0
CUST002186,0,0,none,0.0
CUST002187,0,0,none,0.0
CUST002188,0,0,none,0.0
CUST002189,1,1,auto,2439000.0
CUST002190,0,0,none,0.0
CUST002191,1,1,personal,926000.0
CUST002192,0,0,none,0.0
CUST002193,1,1,personal,840000.0
CUST002194,0,0,none,0.0
CUST002195,0,0,none,0.0
CUST002196,0,0,none,0.0
CUST002197,0,0,none,0.0
CUST002198,1,1,mortgage,342000.0
CUST002199,0,0,none,0.0
CUST002200,1,0,auto,1063000.0
CUST002201,1,1,personal,1266000.0
CUST002202,0,0,none,0.0
CUST002203,1,1,mortgage,372000.0
CUST002204,1,1,home,720000.0
CUST002205,0,0,none,0.0
CUST002206,0,0,none,0.0
CUST002207,1,1,home,2514000.0
CUST002208,1,1,personal,178000.0
CUST002209,0,0,none,0.0
CUST002210,0,0,none,0.0
CUST002211,0,0,none,0.0
CUST002212,1,1,mortgage,888000.0
CUST002213,0,0,none,0.0
CUST002214,0,0,none,0.0
CUST002215,0,0,none,0.0
CUST002216,1,1,mortgage,3953000.0
CUST002217,0,0,none,0.0
CUST002218,1,0,personal,499000.0
CUST002219,1,1,home,638000.0
CUST002220,1,1,personal,1422000.0
CUST002221,1,1,auto,1071000.0
CUST002222,0,0,none,0.0
CUST002223,1,1,home,462000.0
CUST002224,0,0,none,0.0
CUST002225,0,0,none,0.0
CUST002226,1,0,auto,515000.0
CUST002227,1,1,mortgage,1935000.0
CUST002228,1,0,home,839000.0
CUST002229,0,0,none,0.0
CUST002230,0,0,none,0.0
CUST002231,0,0,none,0.0
CUST002232,1,1,home,644000.0
CUST002233,1,1,mortgage,347000.0
CUST002234,0,0,none,0.0
CUST002235,0,0,none,0.0
CUST002236,1,1,auto,1039000.0
CUST002237,1,1,personal,6256000.0
CUST002238,1,1,home,679000.0
CUST002239,0,0,none,0.0
CUST002240,0,0,none,0.0
CUST002241,1,1,personal,2106000.0
CUST002242,1,1,personal,1091000.0
CUST002243,1,1,personal,503000.0
CUST002244,0,0,none,0.0
CUST002245,1,0,auto,478000.0
CUST002246,0,0,none,0.0
CUST002247,1,1,mortgage,2961000.0
CUST002248,1,0,auto,732000.0
CUST002249,0,0,none,0.0
CUST002250,0,0,none,0.0
CUST002251,1,0,auto,1799000.0
CUST002252,1,1,auto,797000.0
CUST002253,0,0,none,0.0
CUST002254,1,1,personal,1641000.0
CUST002255,0,0,none,0.0
CUST002256,0,0,none,0.0
CUST002257,0,0,none,0.0
CUST002258,1,1,auto,598000.0
CUST002259,1,0,personal,639000.0
CUST002260,0,0,none,0.0
CUST002261,0,0,none,0.0
CUST002262,0,0,none,0.0
CUST002263,1,1,auto,1047000.0
CUST002264,0,0,none,0.0
CUST002265,0,0,none,0.0
CUST002266,0,0,none,0.0
CUST002267,0,0,none,0.0
CUST002268,0,0,none,0.0
CUST002269,0,0,none,0.0
CUST002270,0,0,none,0.0
CUST002271,1,1,mortgage,1038000.0
CUST002272,0,0,none,0.0
CUST002273,1,1,auto,555000.0
CUST002274,0,0,none,0.0
CUST002275,1,1,auto,962000.0
CUST002276,0,0,none,0.0
CUST002277,0,0,none,0.0
CUST002278,0,0,none,0.0
CUST002279,0,0,none,0.0
CUST002280,0,0,none,0.0
CUST002281,0,0,none,0.0
CUST002282,0,0,none,0.0
CUST002283,0,0,none,0.0
CUST002284,0,0,none,0.0
CUST002285,1,1,auto,544000.0
CUST002286,1,0,personal,4385000.0
CUST002287,0,0,none,0.0
CUST002288,0,0,none,0.0
CUST002289,0,0,none,0.0
CUST002290,0,0,none,0.0
CUST002291,1,0,auto,1331000.0
CUST002292,0,0,none,0.0
CUST002293,1,1,auto,639000.0
CUST002294,0,0,none,0.0
CUST002295,0,0,none,0.0
CUST002296,0,0,none,0.0
CUST002297,1,1,home,1658000.0
CUST002298,1,1,auto,2932000.0
CUST002299,1,1,home,590000.0
CUST002300,0,0,none,0.0
CUST002301,0,0,none,0.0
CUST002302,0,0,none,0.0
CUST002303,0,0,none,0.0
CUST002304,1,1,home,2586000.0
CUST002305,0,0,none,0.0
CUST002306,0,0,none,0.0
CUST002307,0,0,none,0.0
CUST002308,0,0,none,0.0
CUST002309,1,0,auto,686000.0
CUST002310,0,0,none,0.0
CUST002311,0,0,none,0.0
CUST002312,1,1,mortgage,927000.0
CUST002313,0,0,none,0.0
CUST002314,0,0,none,0.0
CUST002315,0,0,none,0.0
CUST002316,0,0,none,0.0
CUST002317,1,1,mortgage,1894000.0
CUST002318,0,0,none,0.0
CUST002319,0,0,none,0.0
CUST002320,0,0,none,0.0
CUST002321,1,0,mortgage,823000.0
CUST002322,0,0,none,0.0
CUST002323,0,0,none,0.0
CUST002324,0,0,none,0.0
CUST002325,1,1,home,1265000.0
CUST002326,1,1,home,924000.0
CUST002327,1,1,auto,854000.0
CUST002328,1,1,home,987000.0
CUST002329,0,0,none,0.0
CUST002330,1,1,personal,2989000.0
CUST002331,0,0,none,0.0
CUST002332,1,1,auto,340000.0
CUST002333,0,0,none,0.0
CUST002334,0,0,none,0.0
CUST002335,1,1,home,640000.0
CUST002336,0,0,none,0.0
CUST002337,1,1,auto,1132000.0
CUST002338,0,0,none,0.0
CUST002339,0,0,none,0.0
CUST002340,0,0,none,0.0
CUST002341,0,0,none,0.0
CUST002342,1,1,home,2064000.0
CUST002343,0,0,none,0.0
CUST002344,0,0,none,0.0
CUST002345,0,0,none,0.0
CUST002346,0,0,none,0.0
CUST002347,1,1,home,697000.0
CUST002348,0,0,none,0.0
CUST002349,0,0,none,0.0
CUST002350,1,0,home,884000.0
CUST002351,0,0,none,0.0
CUST002352,1,1,mortgage,1399000.0
CUST002353,0,0,none,0.0
CUST002354,0,0,none,0.0
CUST002355,1,1,auto,655000.0
CUST002356,0,0,none,0.0
CUST002357,1,1,mortgage,870000.0
CUST002358,0,0,none,0.0
CUST002359,1,1,personal,1161000.0
CUST002360,1,0,personal,508000.0
CUST002361,1,1,personal,211000.0
CUST002362,1,1,home,960000.0
CUST002363,0,0,none,0.0
CUST002364,0,0,none,0.0
CUST002365,0,0,none,0.0
CUST002366,1,1,mortgage,495000.0
CUST002367,0,0,none,0.0
CUST002368,1,0,mortgage,722000.0
CUST002369,0,0,none,0.0
CUST002370,1,0,mortgage,673000.0
CUST002371,1,1,home,4647000.0
CUST002372,0,0,none,0.0
CUST002373,1,1,auto,586000.0
CUST002374,0,0,none,0.0
CUST002375,1,1,home,1410000.0
CUST002376,1,1,mortgage,703000.0
CUST002377,1,1,auto,2017000.0
CUST002378,0,0,none,0.0
CUST002379,1,1,auto,1489000.0
CUST002380,0,0,none,0.0
CUST002381,1,0,personal,1965000.0
CUST002382,1,1,auto,1211000.0
CUST002383,1,1,mortgage,733000.0
CUST002384,0,0,none,0.0
CUST002385,0,0,none,0.0
CUST002386,0,0,none,0.0
CUST002387,1,1,personal,327000.0
CUST002388,0,0,none,0.0
CUST002389,1,1,home,808000.0
CUST002390,0,0,none,0.0
CUST002391,0,0,none,0.0
CUST002392,0,0,none,0.0
CUST002393,0,0,none,0.0
CUST002394,0,0,none,0.0
CUST002395,1,1,home,449000.0
CUST002396,0,0,none,0.0
CUST002397,0,0,none,0.0
CUST002398,0,0,none,0.0
CUST002399,1,1,personal,1413000.0
CUST002400,0,0,none,0.0
CUST002401,1,1,auto,797000.0
CUST002402,1,1,mortgage,391000.0
CUST002403,1,1,personal,2860000.0
CUST002404,0,0,none,0.0
CUST002405,0,0,none,0.0
CUST002406,1,1,mortgage,1191000.0
CUST002407,1,1,personal,1408000.0
CUST002408,0,0,none,0.0
CUST002409,1,1,personal,243000.0
CUST002410,0,0,none,0.0
CUST002411,1,1,home,558000.0
CUST002412,0,0,none,0.0
CUST002413,1,1,mortgage,916000.0
CUST002414,1,1,personal,1570000.0
CUST002415,0,0,none,0.0
CUST002416,1,1,auto,1742000.0
CUST002417,0,0,none,0.0
CUST002418,1,1,auto,161000.0
CUST002419,0,0,none,0.0
CUST002420,0,0,none,0.0
CUST002421,0,0,none,0.0
CUST002422,0,0,none,0.0
CUST002423,0,0,none,0.0
CUST002424,0,0,none,0.0
CUST002425,1,1,auto,666000.0
CUST002426,0,0,none,0.0
CUST002427,0,0,none,0.0
CUST002428,1,1,auto,801000.0
CUST002429,1,1,auto,2697000.0
CUST002430,0,0,none,0.0
CUST002431,1,1,home,616000.0
CUST002432,1,1,home,3938000.0
CUST002433,0,0,none,0.0
CUST002434,0,0,none,0.0
CUST002435,0,0,none,0.0
CUST002436,1,1,home,778000.0
CUST002437,1,1,personal,1523000.0
CUST002438,1,0,mortgage,747000.0
CUST002439,0,0,none,0.0
CUST002440,0,0,none,0.0
CUST002441,1,1,home,1255000.0
CUST002442,1,1,home,1753000.0
CUST002443,0,0,none,0.0
CUST002444,0,0,none,0.0
CUST002445,0,0,none,0.0
CUST002446,0,0,none,0.0
CUST002447,0,0,none,0.0
CUST002448,0,0,none,0.0
CUST002449,0,0,none,0.0
CUST002450,1,1,mortgage,961000.0
CUST002451,1,1,auto,1041000.0
CUST002452,0,0,none,0.0
CUST002453,0,0,none,0.0
